Administration_route,Application_date,Application_year,Current_status,Dataset,Decision,Decision_date,Decision_year,Disease_class(es),Document_name,Drug_class,Drug_name,Indication_approved,Indication_approved_extracted,Indication_extended,Indication_requested,Indication_requested_extracted,Marketing_authorisation_holder,Marketing_authorisation_holder_extracted,Marketing_authorisation_number,Non_proprietary_name,Nonclinical_abridged,Orphan_drug_status,Pharmaceutical_form,Procedure_number,Referral_body,Agency
intrauterine,,,authorised,australia,approved,09.01.2017,2017,other,auspar-levonorgestrel-171109.pdf,small molecule,kyleena,contraception for up to 5 years,not reported,no,contraception for up to 5 years,not reported,bayer australia ltd,bayer,270517,levonorgestrel,no,no,drug delivery system,pm-2015-04370-1-5,na,TGA
oral,,,authorised,australia,approved,23.05.2016,2016,other,auspar-levonorgestrel-ethinyloestradiol-161209.pdf,small molecule,seasonique,for use as an oral contraceptive,<not reported>,no,for use as an oral contraceptive,not reported,teva pharma australia pty ltd,teva,238384,levonorgestrel/ethinyloestradiol,yes,no,tablet,pm-2015-00767-1-5,,TGA
intravenous,27.09.2021,2021,authorised (under additional monitoring),australia,approved,25.11.2021,2021,neoplasms; diseases of the skin,auspar-libtayo-20220823.pdf,biologics,libtayo,locally advanced basal cell carcinoma (bcc) indications approved. metastatic basal cell carcinoma (mbcc) indication approved for provisional registration.,<basal cell carcinoma>,yes,the treatment of adult patients with locally advanced or metastatic bcc previously treated with a hedgehog inhibitor (hhi).,<basal cell carcinoma>,sanofi-aventis australia pty ltd,sanofi-aventis,320609,cemiplimab,no,no,tablet,pm-2021-03735-1-4,na,TGA
intravenous,04.01.2021,2021,authorised (under additional monitoring),australia,approved,25.11.2021,2021,neoplasms; diseases of the respiratory system,auspar-libtayo-220902.pdf,biologics,libtayo,non-small cell lung cancer,<non-small cell lung carcinoma>,yes,"treatment of adult patients with non-small cell lung cancer (nsclc) expressing pd-l1 (in ≥ 50% tumour cells) with no egfr, alk or ros1 aberrations, who have locally advanced nsclc and who are not candidates for surgical resection or definitive chemoradiation, or have progressed after treatment with definitive chemoradiation, or metastatic nsclc.",<lung neoplasms>,sanofi-aventis australia pty ltd,sanofi-aventis,320609,cemiplimab,no,no,concentrate,pm-2020-06003-1-4,na,TGA
ocular,31.10.2017,2017,authorised (under additional monitoring),australia,approved,18.01.2019,2019,diseases of the eye and adnexa,auspar-lifitegrast-191107.pdf,small molecule,xiidra,treatment of moderate to severe dry eye disease in adults for whom prior use of artificial tears has not been sufficient.,<dry eye syndromes>,no,treatment of the signs and symptoms of dry eye disease in adults.,<dry eye syndromes>,shire australia pty ltd,shire,293589,lifitegrast,no,no,drops,pm-2017-03384-1-5,na,TGA
oral,,,authorised,australia,approved,09.05.2013,2013,"endocrine, nutritional, and metabolic diseases",auspar-linagliptin-130926.pdf,small molecule,trajenta,"to improve glycaemic control in adult patients with type 2 diabetes mellitus as monotherapy when metformin and sulfonylureas are not tolerated, or are contraindicated, or as add on to metformin, sulphonylureas or metformin plus sulphonylureas, or to insulin (with or without metformin).",<type 2 diabetes mellitus>,yes,to improve glycaemic control in adult patients with type 2 diabetes mellitus,<type 2 diabetes mellitus>,boehringer ingelheim pty ltd,boehringer ingelheim,175499,linagliptin,yes,no,tablet,pm-2012-01168-3-5,,TGA
oral,,,authorised,australia,approved,14.05.2013,2013,"endocrine, nutritional, and metabolic diseases",auspar-linagliptin-metformin-130926.pdf,small molecule,trajentamet,as an adjunct to diet and exercise to improve glycaemic control in adults with type 2 diabetes mellitus when treatment with both linagliptin and metformin is appropriate.,"<diabetes mellitus, type 2>",no,as an adjunct to diet and exercise to improve glycaemic control in adults with type 2 diabetes mellitus when treatment with both linagliptin and metformin is appropriate.,"<diabetes mellitus, type 2>",boehringer ingelheim pty ltd,boehringer ingelheim,"aust r 195088, 195100, 195101, 195106, 195107, 195090",linagliptin/metformin hcl,no,no,tablet,pm-2011-03536-3-5,na,TGA
subcutaneous,,,authorised,australia,approved,29.10.2015,2015,neoplasms,auspar-lipegfilgrastim-rbe-160223.pdf,biologics,lonquex,for reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,<neutropenia>; <febrile neutropenia>; <malignancy>,no,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,teva pharma australia pty ltd,teva,231016,lipegfilgrastim,no,no,solution,pm-2014-03142-1-4,na,TGA
subcutaneous,,,authorised,australia,approved,23.12.2015,2015,"endocrine, nutritional, and metabolic diseases",auspar-liraglutide-160323.pdf,peptides and proteins,saxenda,"chronic weight management in adult patients with an initial body mass index (bmi) of greater than or equal to 30 kg/m2 (obese); or greater than or equal to 27 kg/m2 to less than 30 kg/m2 (overweight) in the presence of at least one weight related comorbidity, such as dysglycaemia (pre-diabetes and type 2 diabetes mellitus), hypertension, dyslipidaemia, or obstructive sleep apnoea.","<obesity>; <overweight>; <prediabetic state>; <diabetes mellitus, type 2>; <hypertension>; <dyslipidemias>; <sleep apnea, obstructive>",yes,"chronic weight management in adult patients with an initial body mass index (bmi) of greater than or equal to 30 kg/m2 (obese); or greater than or equal to 27 kg/m2 to less than 30 kg/m2 (overweight) in the presence of at least one weight related comorbidity, such as dysglycaemia (pre-diabetes and type 2 diabetes mellitus), hypertension, dyslipidaemia, or obstructive sleep apnoea.","<obesity>; <overweight>; <prediabetic state>; <diabetes mellitus, type 2>; <hypertension>; <dyslipidemias>; <sleep apnea, obstructive>",novo nordisk pharmaceuticals pty ltd,novo nordisk,225804,liraglutide,no,no,solution,pm-2014-01472-1-5,na,TGA
subcutaneous,01.02.2017,2017,authorised,australia,approved,05.01.2018,2018,"endocrine, nutritional, and metabolic diseases; diseases of the circulatory system",auspar-liraglutide-190429.pdf,peptides and proteins,"victoza, saxenda",glycaemic control and prevention of cardiovascular events in adults with type 2 diabetes mellitus,<type 2 diabetes mellitus>,yes,glycaemic control and prevention of cardiovascular events in adults with type 2 diabetes mellitus,<type 2 diabetes mellitus>,novo nordisk pharmaceuticals pty. ltd.,novo nordisk,153980 and 225804,liraglutide,no,no,solution,pm-2016-003931-1-5,na,TGA
oral,,,authorised,australia,approved,15.07.2013,2013,mental and behavioural disorders,auspar-lisdexamfetamine-dimesilate-131023.pdf,small molecule,vyvanse,treatment of attention deficit hyperactivity disorder (adhd),<attention deficit disorder with hyperactivity>,no,"treatment of attention deficit hyperactivity disorder (adhd) in children, adolescents, and adults",<attention deficit disorder with hyperactivity>,shire australia pty limited,shire,"199226, 199227, 199228",lisdexamfetamine dimesilate,yes,no,capsule,pm-2012-01494-3-1,,TGA
oral,30.06.2016,2016,authorised,australia,approved,22.01.2018,2018,"mental and behavioural disorders; endocrine, nutritional, and metabolic diseases",auspar-lisdexamfetamine-dimesilate-180515.pdf,small molecule,vyvanse,treatment of moderate to severe binge eating disorder (bed) in adults,<binge-eating disorder>,yes,treatment of moderate to severe binge eating disorder (bed) in adults,<binge-eating disorder>,shire australia pty ltd,shire,"199227, 199226, 199228, 284020, 284021, 284019",lisdexamfetamine dimesilate,no,no,capsule,pm-2016-01092-1-1,na,TGA
oral,30.11.2023,2023,authorised (under additional monitoring),australia,approved,26.06.2024,2024,diseases of the skin,auspar-litfulo-250623.pdf,small molecule,litfulo,treatment of severe alopecia areata in adults and adolescents 12 years of age and older,<alopecia areata>,no,treatment of severe alopecia areata in adults and adolescents 12 years of age and older,<alopecia areata>,pfizer australia pty ltd,pfizer,"427294, 427296",ritlecitinib,no,no,capsule,pm-2023-04714-1-1,na,TGA
subcutaneous,30.06.2016,2016,authorised,australia,approved,13.07.2017,2017,infectious and parasitic diseases,auspar-live-attenuated-chimeric-yellow-fever-dengue-virus-181123.pdf,vaccine,dengvaxia,"prevention of dengue disease caused by dengue virus serotypes 1, 2, 3 and 4 in individuals 9 through 45 years of age with previous dengue infection and living in endemic areas.",<dengue>,no,"prevention of dengue disease caused by dengue virus serotypes 1, 2, 3 and 4 in individuals 9 through 60 years of age living in endemic areas.",< dengue >,sanofi-aventis australia pty ltd,sanofi-aventis,275964,"live, attenuated, chimeric yellow fever dengue virus",no,no,powder,pm-2016-01679-1-2 / pm-2017-04923-1-2 / pm-2017-04924-1-2,na,TGA
oral,17.01.2022,2022,authorised (under additional monitoring),australia,approved,27.09.2022,2022,infectious and parasitic diseases,auspar-livtencity-230525.pdf,small molecule,livtencity,"treatment of adults with post-transplant cytomegalovirus (cmv) infection and disease resistant, refractory or intolerant to one or more prior therapies.",<infection>,no,treatment of adults with post-transplant cytomegalovirus (cmv) infection and disease resistant or refractory to one or more prior therapies.,<cytomegalovirus infections>,takeda pharmaceuticals australia pty ltd,takeda,380132,maribavir,no,yes,tablet,pm-2021-05396-1-2,na,TGA
subcutaneous,,,authorised,australia,approved,20.03.2013,2013,"endocrine, nutritional, and metabolic diseases",auspar-lixisenatide-130820.pdf,peptides and proteins,lyxumia,"for the treatment of adults with type 2 diabetes mellitus to achieve glycaemic control in combination with metformin, metformin and sulphonylurea, basal insulin and metformin, basal insulin and sulphonylurea when these, together with diet and exercise, do not provide adequate glycaemic control.","<diabetes mellitus, type 2>",no,"for the treatment of adults with type 2 diabetes mellitus to achieve glycaemic control in combination with metformin, metformin and sulphonylurea, basal insulin and metformin, basal insulin and sulphonylurea when these, together with diet and exercise, do not provide adequate glycaemic control.",<type 2 diabetes mellitus>,sanofi-aventis australia pty ltd,sanofi-aventis,"192716, 192717, 192718, 192719, 192720, 192722, 192723, 192724",lixisenatide,no,no,solution,pm-2011-03163-3-5,na,TGA
oral,31.03.2023,2023,authorised,australia,approved,04.04.2024,2024,"endocrine, nutritional, and metabolic diseases",auspar-lokelma-240906.pdf,other,lokelma,treatment of hyperkalaemia in adult patients,<hyperkalemia>,no,treatment of hyperkalaemia in adult patients,<hyperkalemia>,astrazeneca pty ltd,astrazeneca,"405541, 405542",sodium zirconium cyclosilicate,no,no,powder,pm-2023-00671-1-5,na,TGA
intravenous,29.02.2016,2016,authorised,australia,approved,29.03.2017,2017,diseases of the blood and blood-forming organs,auspar-lonoctocog-alfa-rch-180123.pdf,biologics,afstyla,control and prevention of bleeding episodes; routine prophylaxis to prevent or reduce the frequency of bleeding episodes; perioperative management (surgical prophylaxis) in patients with haemophilia a,<hemophilia a>,no,control and prevention of bleeding episodes; routine prophylaxis to prevent or reduce the frequency of bleeding episodes; perioperative management (surgical prophylaxis) in patients with haemophilia a,<hemophilia a>,csl behring australia pty ltd,csl behring,"270335, 271633, 271634, 271635, 271636, 271637, 271638",lonoctocog alfa,no,no,powder,pm-2015-04357-1-4,na,TGA
oral,30.11.2018,2018,authorised (under additional monitoring),australia,approved,11.11.2019,2019,neoplasms; diseases of the respiratory system,auspar-lorlatinib-200221.pdf,small molecule,lorviqua,treatment of patients with anaplastic lymphoma kinase (alk) positive advanced non-small cell lung cancer (nsclc) whose disease has progressed on: crizotinib and at least one other alk inhibitor; or alectinib as the first alk inhibitor therapy; or ceritinib as the first alk inhibitor therapy,<lung neoplasms>,no,treatment of patients with anaplastic lymphoma kinase (alk) positive advanced non-small cell lung cancer (nsclc) previously treated with one or more alk tyrosine kinase inhibitors (tkis),<non-small cell lung carcinoma>,pfizer australia pty ltd,pfizer,"310778, 310779, 310780, 310781",lorlatinib,no,no,tablet,pm-2018-04291-1-4,na,TGA
topical,,,authorised,australia,approved,13.01.2014,2014,diseases of the eye and adnexa,auspar-loteprednol-etabonate-140417.pdf,small molecule,lotemax,treatment of post-operative inflammation following cataract surgery and treatment of steroid responsive inflammatory conditions of contact lens associated giant papillary conjunctivitis (gpc).,"<inflammation>; <cataract>; <conjunctivitis, giant papillary>",no,"treatment of post-operative inflammation following ocular surgery and treatment of steroid responsive inflammatory conditions of the palpebral and bulbar conjunctiva, cornea and anterior segment of the globe.",<inflammation>,bausch and lomb australia pty ltd,bausch and lomb,202525,loteprednol etabonate,no,no,suspension,pm-2012-03141-1-5,na,TGA
ocular,,,authorised,australia,approved,25.10.2011,2011,diseases of the eye and adnexa,auspar-lucentis-1.pdf,biologics,lucentis,the treatment of visual impairment due to macular oedema secondary to retinal vein occlusion (rvo),<macular edema>; <retinal vein occlusion>,yes,the treatment of visual impairment due to macular oedema secondary to retinal vein occlusion (rvo),<macular edema>; <retinal vein occlusion>,novartis pharmaceuticals australia pty ltd,novartis,"125968, 148325",ranibizumab,yes,no,solution,pm-2010-03258-3-5,,TGA
