Administration_route_human,Administration_route_llm,Administration_route_verdict_human,Application_date_human,Application_date_llm,Application_date_verdict_human,Application_year_human,Application_year_llm,Application_year_verdict_human,Current_status_human,Current_status_llm,Current_status_verdict_human,Decision_date_human,Decision_date_llm,Decision_date_verdict_human,Decision_human,Decision_llm,Decision_verdict_human,Decision_year_human,Decision_year_llm,Decision_year_verdict_human,Disease_class(es)_human,Disease_class(es)_llm,Disease_class(es)_verdict_human,Document_name_human,Document_name_llm,Document_name_verdict_human,Drug_class_human,Drug_class_llm,Drug_class_verdict_human,Drug_name_human,Drug_name_llm,Drug_name_verdict_human,Indication_approved_human,Indication_approved_llm,Indication_approved_verdict_human,Indication_extended_human,Indication_extended_llm,Indication_extended_verdict_human,Indication_requested_human,Indication_requested_llm,Indication_requested_verdict_human,Marketing_authorisation_holder_human,Marketing_authorisation_holder_llm,Marketing_authorisation_holder_verdict_human,Marketing_authorisation_number_human,Marketing_authorisation_number_llm,Marketing_authorisation_number_verdict_human,Non_proprietary_name_human,Non_proprietary_name_llm,Non_proprietary_name_verdict_human,Nonclinical_abridged_human,Nonclinical_abridged_llm,Nonclinical_abridged_verdict_human,Orphan_drug_status_human,Orphan_drug_status_llm,Orphan_drug_status_verdict_human,Pharmaceutical_form_human,Pharmaceutical_form_llm,Pharmaceutical_form_verdict_human,Referral_body_human,Referral_body_llm,Referral_body_verdict_human
oral,oral,match,24.07.1998,not reported,,1998,not reported,,authorised,authorised,match,28.05.1999,not reported,,approved,approved,match,1999.0,not reported,,infectious and parasitic diseases,infectious and parasitic diseases,match,stocrin-epar-scientific-discussion_en.pdf,stocrin-epar-scientific-discussion_en.pdf,match,small molecule,small molecule,match,stocrin,stocrin,match,"stocrin oral solution is indicated in antiviral combination treatment of human immunodeficiency virus-1 (hiv-1) infected adults, adolescents and children 3 years of age and older, who are unable to swallow the film-coated tablets.","antiviral combination treatment of hiv-1 infected adults, adolescents and children of 3 years of age and older",,no,no,match,not reported,"antiviral combination treatment of hiv-1 infected adults, adolescents and children of 3 years of age and older",,merck sharp & dohme b.v.,not reported,,not reported,not reported,match,efavirenz,efavirenz,match,no,no,match,no,no,match,oral solution,hard capsules; oral solution; film-coated tablets,,,na,
oral,oral,match,29.07.2016,29.07.2016,match,2016,2016,match,authorised,authorised,match,22.06.2017,22.06.2017,match,approved,approved,match,2017.0,2017,,infectious and parasitic diseases,infectious and parasitic diseases,match,efavirenzemtricitabinetenofovir-disoproxil-mylan-epar-public-assessment-report_en.pdf,efavirenzemtricitabinetenofovir-disoproxil-mylan-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,efavirenz/emtricitabine/tenofovir disoproxil mylan,efavirenz/emtricitabine/tenofovir disoproxil mylan,match,same,treatment of hiv-1 infection in adults with virologic suppression,,no,no,match,"efavirenz/emtricitabine/tenofovir disoproxil mylan is a fixed-dose combination of efavirenz, emtricitabine and tenofovir disoproxil. it is indicated for the treatment of human immunodeficiency virus-1 (hiv-1) infection in adults aged 18 years and over with virologic suppression to hiv-1 rna levels of < 50 copies/ml on their current combination antiretroviral therapy for more than three months. patients must not have experienced virological failure on any prior antiretroviral therapy and must be known not to have harboured virus strains with mutations conferring significant resistance to any of the three components contained in efavirenz/emtricitabine/tenofovir disoproxil mylan prior to initiation of their first antiretroviral treatment regimen",treatment of hiv-1 infection in adults with virologic suppression,,mylan pharmaceuticals limited,mylan s.a.s,,ema/chmp/630402/2017,ema/630402/2017,,efavirenz / emtricitabine / tenofovir disoproxil,efavirenz / emtricitabine / tenofovir disoproxil,match,yes,yes,match,no,no,match,film-coated tablets,film-coated tablet,,ema,not reported,
intravenous,intravenous,match,02.07.2004,not reported,,2004,not reported,,withdrawn,withdrawn,match,25.10.2005,not reported,,approved,withdrawn,,2005.0,not reported,,"neoplasms, diseases of the blood and blood-forming organs, infectious and parasitic diseases",diseases of the blood and blood-forming organs,,kepivance-epar-scientific-discussion_en.pdf,kepivance-epar-scientific-discussion_en.pdf,match,peptides and proteins,biologics,,kepivance,kepivance,match,"kepivance is indicated to decrease the incidence, duration and severity of oral mucositis in adult patients with haematological malignancies receiving myeloablative radiochemotherapy associated with a high incidence of severe mucositis and requiring autologous haematopoietic stem cell support.",na,,no,not reported,,not reported,"to decrease the incidence, duration, and severity of oral mucositis in patients with haematological malignancies receiving myeloablative therapy associated with a high incidence of severe mucositis and requiring autologous haemopoietic stem cell support.",,swedish orphan biovitrum ab (publ),not reported,,not reported,not reported,match,palifermin,palifermin,match,no,no,match,no,not reported,,powder for solution for injection,lyophilised powder for solution for injection,,,na,
intravenous,intravenous,match,30.08.2012,30.08.2012,match,2012,2012,match,authorised,authorised,match,19.09.2013,19.09.2013,match,approved,approved,match,2013.0,2013,,neoplasms,neoplasms,match,kadcyla-epar-public-assessment-report_en.pdf,kadcyla-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,kadcyla,kadcyla,match,"early breast cancer (ebc): kadcyla, as a single agent, is indicated for the adjuvant treatment of adult patients with her2-positive early breast cancer who have residual invasive disease, in the breast and/or lymph nodes, after neoadjuvant taxane-based and her2-targeted therapy. metastatic breast cancer (mbc): kadcyla, as a single agent, is indicated for the treatment of adult patients with her2-positive, unresectable locally advanced or metastatic breast cancer who previously received trastuzumab and a taxane, separately or in combination. patients should have either: received prior therapy for locally advanced or metastatic disease, or developed disease recurrence during or within six months of completing adjuvant therapy.","treatment of adult patients with her2-positive, unresectable locally advanced or metastatic breast cancer who previously received trastuzumab and a taxane, separately or in combination.",,no,no,match,"kadcyla, as a single agent, is indicated for the treatment of patients with her2-positive, unresectable locally advanced or metastatic breast cancer who have received prior treatment with trastuzumab and a taxane.","treatment of patients with her2-positive, unresectable locally advanced or metastatic breast cancer who have received prior treatment with trastuzumab and a taxane.",,roche registration gmbh,roche registration ltd,,ema/749228/2013,ema/749228/2013,match,trastuzumab emtansine,trastuzumab emtansine,match,no,no,match,no,no,match,powder for concentrate for solution for infusion,powder for concentrate for solution for infusion,match,,na,
intravenous,intravenous,match,20.11.2019,20.11.2019,match,2019,2019,match,authorised (under additional monitoring),authorised,,28.01.2021,28.01.2021,match,approved,approved,match,2021.0,2021,,other,other,match,byfavo-epar-public-assessment-report_en.pdf,byfavo-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,byfavo,byfavo,match,same,remimazolam is indicated in adults for procedural sedation.,,no,no,match,remimazolam is indicated in adults for procedural sedation.,remimazolam is indicated in adults for procedural sedation.,match,paion pharma gmbh,paion netherlands b.v.,,ema/160756/2021,ema/160756/2021,match,remimazolam,remimazolam,match,no,no,match,no,no,match,powder for solution for injection,powder for solution for injection,match,,na,
subcutaneous,subcutaneous,match,06.03.2018,06.03.2018,match,2018,2018,match,authorised,authorised,match,28.02.2019,28.02.2019,match,approved,approved,match,2019.0,2019,,"congenital malformations and chomosomal abnormalities, ""endocrine, nutritional, and metabolic diseases""","endocrine, nutritional, and metabolic diseases",,palynziq-epar-public-assessment-report_en.pdf,palynziq-epar-public-assessment-report_en.pdf,match,peptides and proteins,peptides and proteins,match,palynziq,palynziq,match,same,treatment of patients with phenylketonuria (pku) aged 16 years and older who have inadequate blood phenylalanine control despite prior management with available treatment options.,,no,no,match,palynziq is indicated for the treatment of patients with phenylketonuria (pku) aged 16 years and older who have inadequate blood phenylalanine control (blood phenylalanine levels greater than 600 micromol/l) despite prior management with available treatment options.,treatment of adults with phenylketonuria (pku) who have inadequate blood phenylalanine control despite prior management with available treatment options including sapropterin.,,biomarin international limited,biomarin international limited,match,ema/chmp/181920/2019,ema/chmp/181920/2019,match,pegvaliase,pegvaliase,match,no,no,match,yes,yes,match,solution for injection in pre-filled syringe,solution for injection,,,na,
"subcutaneous, intravenous",subcutaneous,,23.06.2003,not reported,,2003,not reported,,authorised,authorised,match,27.09.2004,not reported,,approved,approved,match,2004.0,2005,,"""endocrine, nutritional, and metabolic diseases""","endocrine, nutritional, and metabolic diseases",,apidra-epar-scientific-discussion_en.pdf,apidra-epar-scientific-discussion_en.pdf,match,peptides and proteins,peptides and proteins,match,apidra,apidra,match,"treatment of adults, adolescents and children 6 years or older, with diabetes mellitus, where treatment with insulin is required.",treatment of adult patients with diabetes mellitus,,no,no,match,not reported,treatment of adult patients with diabetes mellitus,,sanofi-aventis deutschland gmbh,aventis pharma deutschland gmbh,,not reported,not reported,match,insulin glulisine,insulin glulisine,match,no,no,match,no,no,match,"solution for injection in a vial, solution for injection in a cartridge, solution for injection in pre-filled pen",solution for injection,,,na,
oral,oral,match,16.07.2007,16.06.2007,,2007,2007,match,authorised,authorised,match,21.02.2008,21.02.2008,match,approved,approved,match,2008.0,2008,,other,diseases of the genitourinary system; diseases of the circulatory system; diseases of the digestive system,,mycophenolate-mofetil-teva-epar-public-assessment-report_en.pdf,mycophenolate-mofetil-teva-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,mycophenolate mofetil teva,mycophenolate mofetil teva,match,"mycophenolate mofetil teva is indicated in combination with ciclosporin and corticosteroids for the prophylaxis of acute transplant rejection in patients receiving allogeneic renal, cardiac or hepatic transplants.","prophylaxis of acute transplant rejection in patients receiving allogeneic renal, cardiac or hepatic transplants",,no,no,match,not reported,"prophylaxis of acute transplant rejection in patients receiving allogeneic renal, cardiac or hepatic transplants",,teva pharma b.v.,teva pharma b.v.,match,emea/chmp/563018/2007,not reported,,mycophenolate mofetil,mycophenolate mofetil,match,yes,yes,match,no,no,match,hard capsules,film coated tablet and hard capsule,,ema,chmp,
intravenous,intravenous,match,03.03.2022,03.03.2022,match,2022,2022,match,authorised (under additional monitoring),authorised,,20.07.2023,20.07.2023,match,approved,approved,match,2023.0,2023,,"neoplasms, diseases of the respiratory system, diseases of the digestive system",neoplasms; diseases of the digestive system,,tevimbra-epar-public-assessment-report_en.pdf,tevimbra-epar-public-assessment-report_en.pdf,match,biologics,biologics,match,tevimbra,tevimbra,match,"non-small cell lung cancer (nsclc), small cell lung cancer (sclc), gastric or gastroesophageal junction (g/gej) adenocarcinoma, oesophageal squamous cell carcinoma (oscc)","treatment of adult patients with unresectable, locally advanced or metastatic oesophageal squamous cell carcinoma after prior platinum-based chemotherapy",,no,no,match,"tevimbra as monotherapy is indicated for the treatment of adult patients with unresectable, recurrent, locally advanced or metastatic oesophageal squamous cell carcinoma after prior chemotherapy.","treatment of adult patients with unresectable, recurrent, locally advanced or metastatic oesophageal squamous cell carcinoma after prior chemotherapy",,beone medicines ireland limited,novartis europharm limited,,ema/chmp/359838/2023,ema/359838/2023,,tislelizumab,tislelizumab,match,no,no,match,yes,yes,match,concentrate for solution for infusion,concentrate for solution for infusion,match,,na,
oral,oral,match,25.10.2013,25.10.2013,match,2013,2013,match,authorised,authorised,match,26.06.2014,26.06.2014,match,approved,approved,match,2014.0,2014,,infectious and parasitic diseases,infectious and parasitic diseases,match,triumeq-epar-public-assessment-report_en.pdf,triumeq-epar-public-assessment-report_en.pdf,match,small molecule,small molecule,match,triumeq,triumeq,match,"triumeq is indicated for the treatment of human immunodeficiency virus type 1 (hiv-1) infected adults, adolescents and children weighing at least 25 kg","triumeq is a fixed-dose combination of dolutegravir, abacavir and lamivudine. it is indicated as a complete regimen for the treatment of human immunodeficiency virus (hiv) infection in adults and adolescents from 12 years of age who are antiretroviral treatment-naïve or are infected with hiv without documented or clinically suspected resistance to any of the three antiretroviral agents in triumeq.",,no,no,match,"triumeq is a fixed-dose combination of dolutegravir, abacavir and lamivudine. it is indicated as a complete regimen for the treatment of human immunodeficiency virus (hiv) infection in adults and adolescents from 12 years of age who are antiretroviral treatment-naïve or are infected with hiv without documented or clinically suspected resistance to any of the three antiretroviral agents in triumeq. before initiating treatment with abacavir-containing products, screening for carriage of the hla- b*5701 allele should be performed in any hiv-infected patient, irrespective of racial origin. screening is also recommended prior to re-initiation of abacavir in patients of unknown hla-b*5701 status who have previously tolerated abacavir (see “management after an interruption of triumeq therapy”). abacavir should not be used in patients known to carry the hla-b*5701 allele, unless no other therapeutic option is available in these patients, based on the treatment history and resistance testing.","triumeq is a fixed-dose combination of dolutegravir, abacavir and lamivudine. it is indicated as a complete regimen for the treatment of human immunodeficiency virus (hiv) infection in adults and adolescents from 12 years of age who are antiretroviral treatment-naïve or are infected with hiv without documented or clinically suspected resistance to any of the three antiretroviral agents in triumeq.",,viiv healthcare b.v.,viiv healthcare uk limited,,ema/580654/2014,ema/580654/2014,match,abacavir sulfate / dolutegravir sodium / lamivudine,dolutegravir / abacavir / lamivudine,,yes,no,,no,no,match,film-coated tablets,film-coated tablet,,ema,na,
