Document_name,Marketing_authorisation_number,Procedure_number,Drug_name,Non_proprietary_name,Marketing_authorisation_holder,Drug_class,Pharmaceutical_form,Administration_route,Decision,Current_status,Decision_date,Decision_year,Orphan_drug_status,Indication_extended,Indication_requested,Indication_approved,Disease_class(es),Application_date,Application_year,Nonclinical_abridged,Referral_body
auspar-odefsey-171012.pdf,260634,PM-2015-02479-1-2,Odefsey,emtricitabine / rilpivirine / tenofovir alafenamide fumarate,Gilead Sciences Pty Ltd,Small molecule,Fixed dose combination tablet,Oral,approved,authorised,16.08.2016,2016,no,no,"treatment of HIV-1 infection in adults and adolescents (12 years and older with body weight at least 35 kg) with plasma HIV-1 RNA ≤100,000 copies/mL at the start of therapy","treatment of HIV-1 infection in adults and adolescents (12 years and older with body weight at least 35 kg) with plasma HIV-1 RNA ≤100,000 copies/mL at the start of therapy",Infectious and parasitic diseases,Not reported,Not reported,yes,Not reported
auspar-truqap-250130.pdf,407960 and 407961,PM-2023-01677-1-4,Truqap,Capivasertib,AstraZeneca Pty Ltd,Small molecule,Film-coated tablets,oral,approved,authorised (under additional monitoring),07.05.2024,2024,no,no,"Truqap in combination with fulvestrant for the treatment of adult patients with hormone receptor (HR) positive, human epidermal growth factor receptor 2 (HER2) negative locally advanced or metastatic breast cancer following recurrence or progression on or after an endocrine-based regimen.","TRUQAP is indicated in combination with fulvestrant for the treatment of adult patients with hormone receptor (HR) positive, human epidermal growth factor receptor 2 (HER2) negative locally advanced or metastatic breast cancer following recurrence or progression on or after an endocrine-based regimen.",Neoplasms,31.05.2023,2023,no,NA
auspar-enasidenib-200424.pdf,"311541, 311542",PM-2018-04819-1-6,Idhifa,Enasidenib,Celgene Pty Ltd,Small molecule,Film coated tablet,Oral,approved,authorised (under additional monitoring),15.01.2020,2020,yes,no,Treatment of adult patients with relapsed or refractory acute myeloid leukaemia with an isocitrate dehydrogenase-2 (IDH2) mutation.,"Treatment of adult patients with relapsed or refractory acute myeloid leukaemia who are ineligible for haematopoietic stem cell transplant, and who have an isocitrate dehydrogenase-2 (IDH2) mutation confirmed by a validated diagnostic test.",Neoplasms; Diseases of the blood and blood-forming organs,02.01.2019,2019,no,NA
auspar-comirnaty-original-omicron-ba-4-5-240201.pdf,400874 and 412350,PM-2023-02389-1-2,Comirnaty Original/Omicron BA.4-5,Tozinameran and famtozinameran,Pfizer Australia Pty Ltd,Vaccine,Suspension for injection,Intramuscular,approved,authorised,20.12.2023,2023,no,yes,"As a booster dose for active immunisation to prevent coronavirus disease 2019 (COVID-19) caused by SARS-CoV-2, in individuals 5 years of age and older.","Active immunisation to prevent coronavirus disease 2019 (COVID-19) caused by SARS-CoV-2, in individuals 5 years of age and older.",Infectious and parasitic diseases; Diseases of the respiratory system,06.07.2023,2023,yes,Not reported
auspar-levonorgestrel-ethinyloestradiol-161209.pdf,238384,PM-2015-00767-1-5,Seasonique,Levonorgestrel/ethinyloestradiol,Teva Pharma Australia Pty Ltd,Small molecule,Film coated immediate release tablet,Oral,approved,authorised,23.05.2016,2016,no,no,for use as an oral contraceptive,for use as an oral contraceptive,Other,Not reported,Not reported,yes,Not reported
auspar-letybo-231114.pdf,370012 and 370011,PM-2021-02698-1-1,Letybo,LetibotulinumtoxinA,CROMA Australia Pty Ltd,Biologics,Powder for injection,Intramuscular,approved,authorised (under additional monitoring),23.11.2022,2022,no,no,treatment of glabellar frown lines,temporary improvement in the appearance of moderate to severe glabellar frown lines in adults,Diseases of the skin,02.08.2021,2021,yes,Not reported
auspar-blinatumomab-180207.pdf,232805,PM-2014-03864-1-4,Blincyto,Blinatumomab,Amgen Australia Pty Ltd,Biologics,Powder for injection with intravenous solution stabiliser,Intravenous,approved,authorised,30.10.2015,2015,yes,no,For the treatment of adults with Philadelphia chromosome-negative relapsed or refractory B-precursor acute lymphoblastic leukaemia,For the treatment of adults with Philadelphia chromosome-negative relapsed or refractory B-precursor acute lymphoblastic leukaemia,Neoplasms; Diseases of the blood and blood-forming organs,02.02.2015,2015,yes,Not reported
auspar-mresva-250408.pdf,411450,PM-2023-02734-1-2,mRESVIA,Respiratory syncytial virus F protein,Moderna Australia Pty Ltd,Vaccine,suspension for injection,intramuscular,approved,authorised,28.03.2025,2025,no,no,prevention of lower respiratory tract disease (LRTD) and acute respiratory disease (ARD) caused by respiratory syncytial virus (RSV) in adults 60 years of age and older,prevention of lower respiratory tract disease (LRTD) caused by respiratory syncytial virus (RSV) in adults 60 years of age and older,Infectious and parasitic diseases; Diseases of the respiratory system,31.07.2023,2023,no,NA
auspar-timolol.pdf,Not reported,Not reported,Azarga,Brinzolamide/ Timolol Maleate,Alcon Laboratories (Australia) Pty Ltd,Small molecule,Eye Drops,Topical,approved,authorised,23.12.2009,2009,no,no,Decrease of intraocular pressure (IOP) in patients with open-angle glaucoma or ocular hypertension for whom monotherapy provides insufficient IOP reduction.,Decrease of intraocular pressure (IOP) in patients with open-angle glaucoma or ocular hypertension for whom monotherapy with either component provides insufficient IOP reduction.,Diseases of the eye and adnexa,Not reported,Not reported,no,NA
auspar-onasemnogene-abeparvovec-210406.pdf,"327905, 327906, 327907",PM-2019-05979-1-3,Zolgensma,Onasemnogene abeparvovec,Novartis Pharmaceuticals Australia Pty Ltd,Cell and gene therapy,Injection for intravenous infusion,Intravenous,approved,authorised (under additional monitoring),24.02.2021,2021,yes,no,treatment of paediatric patients less than 2 years of age with spinal muscular atrophy with bi-allelic mutations in the SMN1 gene,treatment of paediatric patients less than 9 months of age with symptomatic or pre-symptomatic spinal muscular atrophy with bi-allelic mutations in the SMN1 gene and 1 to 3 copies of the SMN2 gene,Diseases of the nervous system; Congenital malformations and chromosomal abnormalities,29.01.2020,2020,no,NA
auspar-safinamide-190327.pdf,292144 and 292145,PM-2017-01877-1-1,Xadago,Safinamide,Seqirus Pty Ltd,Small molecule,Film-coated tablets,Oral,approved,authorised (under additional monitoring),30.10.2018,2018,no,no,For the treatment of idiopathic Parkinson’s Disease (PD) as add-on therapy to levodopa (L-Dopa) alone or in combination with other PD medicinal products.,For the treatment of idiopathic Parkinson’s Disease (PD) as add-on therapy to levodopa (L-Dopa) alone or in combination with other PD medicinal products.,Diseases of the nervous system,30.08.2017,2017,no,NA
auspar-follitropin-alfa-rch-160408.pdf,"231039, 231046, 231051, 231052, 231053, 262645, 262646, 262647, 262648, 262649",PM-2014-03163-1-5,"Bemfola, Afolia",Follitropin alfa,Finox Biotech Australia Pty Ltd,Biologics,"Injection, solution",Subcutaneous,approved,authorised,25.11.2015,2015,no,yes,"Anovulation, stimulation of multifollicular development in ART, stimulation of follicular development in severe LH and FSH deficiency, stimulation of spermatogenesis in hypogonadotropic hypogonadism","Treatment of anovulatory infertility, controlled ovarian hyperstimulation in ART, stimulation of follicular development in severe LH and FSH deficiency, stimulation of spermatogenesis in hypogonadotropic hypogonadism","Endocrine, nutritional, and metabolic diseases; Diseases of the genitourinary system",Not reported,Not reported,no,NA
auspar-inactivated-quadrivalent-influenza-vaccine-virus-haemagglutinin-201127.pdf,320962,PM-2019-03202-1-2,Fluzone High-Dose Quadrivalent,Inactivated quadrivalent influenza vaccine (split virion) influenza virus haemagglutinin,Sanofi-Aventis Australia Pty Ltd,Vaccine,Suspension for injection,Intramuscular,approved,authorised,30.07.2020,2020,no,no,Active immunisation for the prevention of influenza disease in persons 65 years of age and older.,Active immunisation for the prevention of influenza disease in persons 65 years of age and older.,Infectious and parasitic diseases,02.09.2019,2019,no,NA
auspar-eladynos-250218.pdf,430937,PM-2023-05942-1-5,Eladynos,Abaloparatide,Theramex Australia Pty Ltd,Peptides and proteins,Solution for injection,Subcutaneous,approved,authorised,06.11.2024,2024,no,no,For the treatment of osteoporosis in postmenopausal women at increased risk of fracture.,For the treatment of osteoporosis in postmenopausal women at increased risk of fracture.,Diseases of the musculoskeletal system and connective tissue,01.2024,2024,no,NA
auspar-canakinumab-141125.pdf,159573 and 187078,PM-2013-01501-1-3,Ilaris,Canakinumab,Novartis Pharmaceuticals Australia Pty Ltd,Biologics,Powder for injection,Subcutaneous,approved,authorised,07.08.2014,2014,yes,yes,treatment of active Systemic Juvenile Idiopathic Arthritis (sJIA) in patients 2 years and older,treatment of active Systemic Juvenile Idiopathic Arthritis (sJIA) in patients aged 2 years or older,Diseases of the musculoskeletal system and connective tissue,Not reported,Not reported,yes,Not reported
auspar-invega-sustenna.pdf,"160856, 160857, 160858, 160859, 160860",PM-2009-00926-3-1,Invega Sustenna,Paliperidone palmitate,Janssen-Cilag Australia Pty Ltd,Small molecule,Injectable solution,Intramuscular,approved,authorised,20.07.2010,2010,no,no,Acute and maintenance treatment of schizophrenia in adults,Acute and maintenance treatment of schizophrenia in adults,Mental and behavioural disorders,Not reported,Not reported,no,NA
auspar-onakta-240830.pdf,391198,PM-2022-02492-1-1,Onakta,Tirbanibulin,Seqirus Pty Ltd,Small molecule,Ointment,Topical,approved,authorised,19.09.2023,2023,no,no,Topical field treatment of actinic keratosis of the face or scalp in adults.,"Topical field treatment of non-hyperkeratotic, non-hypertrophic actinic keratosis of the face or scalp in adults.",Diseases of the skin; Neoplasms,18.08.2022,2022,no,NA
auspar-actilyse.pdf,"64240 (10 mg), 43375 (20 mg), 17905 (50 mg)",PM-2009-2549-3-3,Actilyse,Alteplase,Boehringer Ingelheim Pty Ltd,Biologics,Powder for reconstitution for injection,Intravenous,approved,authorised,22.09.2010,2010,no,yes,Thrombolytic treatment of acute ischaemic stroke with an extended treatment window from 0-3 hours to 0-4.5 hours after onset of symptoms.,Thrombolytic treatment of acute ischaemic stroke. Treatment must be started as early as possible within 4.5 hours after onset of stroke symptoms and after exclusion of intracranial haemorrhage by appropriate imaging techniques.,Diseases of the circulatory system,Not reported,Not reported,yes,Not reported
auspar-blinatumomab-180205.pdf,232805,PM-2016-01898-1-4,Blincyto,Blinatumomab,Amgen Australia Pty Ltd,Biologics,Powder for injection,Intravenous,approved,authorised,19.07.2017,2017,yes,yes,Treatment of paediatric patients with Philadelphia chromosome-negative relapsed or refractory B-cell precursor acute lymphoblastic leukaemia (ALL),Treatment of Philadelphia chromosome-negative relapsed or refractory B-cell precursor acute lymphoblastic leukaemia (ALL),Neoplasms; Diseases of the blood and blood-forming organs,31.08.2016,2016,yes,Not reported
auspar-opdivo-240903.pdf,"231867, 231868, 318057",PM-2022-00374-1-4,Opdivo,Nivolumab,Bristol-Myers Squibb Australia Pty Ltd,Biologics,Concentrate for solution for infusion,Infusion,approved,authorised,17.02.2023,2023,no,yes,Neoadjuvant treatment of patients with resectable non-small cell lung cancer (NSCLC),Neoadjuvant treatment of patients with resectable non-small cell lung cancer (NSCLC),Neoplasms; Diseases of the respiratory system,31.03.2022,2022,yes,Not reported
auspar-saxagliptin-120625.pdf,Not reported,PM-2010-03800-3-5,Onglyza,Saxagliptin,Bristol-Myers Squibb/AstraZeneca,Small molecule,Tablet,Oral,withdrawn,NA,20.12.2012,2012,no,yes,Type II Diabetes mellitus in patients with renal impairment,NA,"Endocrine, nutritional, and metabolic diseases",Not reported,Not reported,yes,Not reported
auspar-voriconazole-170629.pdf,"235934, 235933, 235932",PM-2015-00409-1-2,Vorcon,Voriconazole,Aspen Pharma Pty Ltd,Small molecule,Tablet and powder for injection,Oral; intravenous,approved,authorised,24.06.2016,2016,no,no,"Serious Candida infections (including C. krusei), including oesophageal and systemic Candida infections (hepatosplenic candidiasis, disseminated candidiasis, candidaemia). Serious fungal infections caused by Scedosporium spp and Fusarium spp. Other serious fungal infections, in patients intolerant of, or refractory to, other therapy. Prophylaxis in patients who are at high risk of developing invasive fungal infections.","Invasive aspergillosis. Serious Candida infections (including C.krusei), including oesophageal and systemic Candida infections (hepatosplenic candidiasis, disseminated candidiasis, candidaemia). Serious fungal infections caused by Scedosporium spp and Fusarium spp. Other serious fungal infections, in patients intolerant of, or refractory to, other therapy. Prophylaxis in patients who are at risk of developing invasive fungal infections.",Infectious and parasitic diseases,Not reported,Not reported,yes,Not reported
auspar-scemblix-230406.pdf,"371018, 371019",PM-2021-03048-1-6,Scemblix,Asciminib,Novartis Pharmaceuticals Australia Pty Ltd,Small molecule,Film coated tablet,Oral,approved,authorised (under additional monitoring),14.07.2022,2022,yes,no,For the treatment of adult patients with Philadelphia chromosome-positive chronic myeloid leukaemia (Ph+ CML) in chronic phase (CP) previously treated with two or more tyrosine kinase inhibitors.,Philadelphia chromosome-positive chronic myeloid leukaemia (Ph+ CML) in chronic phase (CP) previously treated with two or more tyrosine kinase inhibitors; Ph+ CML in CP with the T315I mutation.,Neoplasms; Diseases of the blood and blood-forming organs,27.08.2021,2021,no,NA
auspar-purified-antigen-fractions-of-inactivated-split-virion-a-indonesia-05-2005-h5n1-as03-adjuvanted-151223.pdf,Not reported,PM‐2013‐04610‐1‐2,Prepandrix,"Purified antigen fractions of inactivated split virion A/Indonesia/05/2005 (H5N1), AS03 adjuvanted",GlaxoSmithKline Australia Pty Ltd,Vaccine,Antigen as suspension and adjuvant as emulsion in separate vials,Intramuscular,Withdrawn,Withdrawn,03.09.2015,2015,No,No,Prophylaxis of influenza caused by the H5N1 strain with a pandemic potential,NA,Infectious and parasitic diseases,Not reported,Not reported,Yes,Not reported
