Marketing_authorisation_number,Procedure_number,Drug_name,Non_proprietary_name,Marketing_authorisation_holder,Drug_class,Pharmaceutical_form,Administration_route,Decision,Current_status,Decision_date,Decision_year,Orphan_drug_status,Indication_extended,Indication_requested,Indication_approved,Disease_class(es),Application_date,Application_year,Nonclinical_abridged,Referral_body,Document_name,Agency
ema/258531/2008,emea/h/c/777,adenuric,febuxostat,ipsen manufacturing ireland ltd.,small molecule,tablet,oral,approved,authorised,21.02.2008,2008,no,no,"treatment of chronic hyperuricaemia in conditions where urate deposition has already occurred (including a history, or presence of, tophus and/or gouty arthritis)","treatment of chronic hyperuricaemia in conditions where urate deposition has already occurred (including a history, or presence of, tophus and/or gouty arthritis)","endocrine, nutritional, and metabolic diseases",23.08.2006,2006,no,na,adenuric-epar-public-assessment-report_en.pdf,EMA
,ema/h/c/001206/p46/032 and ema/h/c/000822/p46/054,adjupanrix,"pandemic influenza vaccine (h5n1) (split virion, inactivated, adjuvanted)",gsk biologicals,vaccine,vaccines,,approved,authorised,19.02.2015,2015,no,no,prophylaxis of influenza in an officially declared pandemic situation.,prophylaxis of influenza in an officially declared pandemic situation.,infectious and parasitic diseases,,,no,na,adjupanrix-previously-pandemic-influenza-vaccine-h5n1-split-virion-inactivated-adjuvanted-glaxosmithkline-biologicals-h-c-1206-p46-0032-epar-assessment-report_en.pdf,EMA
ema/647868/2017,emea/h/c/003847/0000,adlumiz,anamorelin,helsinn birex pharmaceuticals ltd,small molecule,tablet,oral,refused,na,14.09.2017,2017,no,no,"treatment of anorexia, cachexia or unintended weight loss in adult patients with non-small cell lung cancer (nsclc)",na,neoplasms; diseases of the respiratory system,12.10.2015,2015,no,na,adlumiz-epar-refusal-public-assessment-report_en.pdf,EMA
ema/266138/2021,emea/h/c/005255/0000,adtralza,tralokinumab,leo pharma a/s,biologics,solution,subcutaneous,approved,authorised,22.04.2021,2021,no,no,treatment of moderate-to-severe atopic dermatitis in adult patients who are candidates for systemic therapy,treatment of moderate-to-severe atopic dermatitis in adult patients who are candidates for systemic therapy,diseases of the skin,27.04.2020,2020,no,na,adtralza-epar-public-assessment-report_en.pdf,EMA
ema/chmp/557556/2022,emea/h/c/005558/0000,aduhelm,aducanumab,biogen netherlands b.v.,biologics,concentrate,intravenous,withdrawn,withdrawn,16.12.2021,2021,no,no,disease modifying treatment in adult patients with alzheimer’s disease at the mild cognitive impairment (mci) or mild dementia stage,na,diseases of the nervous system,07.10.2020,2020,no,na,aduhelm-withdrawal-assessment-report_en.pdf,EMA
ema/000409/2007,emea/h/c/000409,advagraf,tacrolimus,,small molecule,capsule,oral,approved,authorised,,2007,no,no,prophylaxis of transplant rejection in adult kidney or liver allograft recipients; treatment of allograft rejection resistant to treatment with other immunosuppressive medicinal products in adult patients,prophylaxis of transplant rejection in adult kidney or liver allograft recipients; treatment of allograft rejection resistant to treatment with other immunosuppressive medicinal products in adult patients,diseases of the genitourinary system; diseases of the digestive system,,,yes,,advagraf-epar-scientific-discussion_en.pdf,EMA
ema/chmp/782768/2017,emea/h/c/004195/0000,adynovi,rurioctocog alfa pegol,baxalta innovations gmbh,biologics,powder; solvent,intravenous,approved,authorised,09.11.2017,2017,no,no,treatment and prophylaxis of bleeding in patients with haemophilia a (congenital factor viii deficiency).,treatment and prophylaxis of bleeding in patients 12 years and above with haemophilia a (congenital factor viii deficiency).,diseases of the blood and blood-forming organs,01.03.2016,2016,no,na,adynovi-epar-public-assessment-report_en.pdf,EMA
ema/352066/2024,emea/h/c/006198/0000,adzynma,radamts13,takeda manufacturing austria ag,biologics,lyophilized powder,intravenous,approved,authorised,30.05.2024,2024,yes,no,enzyme replacement therapy (ert) in patients with congenital thrombotic thrombocytopenic purpura (cttp) due to adamts13 deficiency,enzyme replacement therapy (ert) in patients with congenital thrombotic thrombocytopenic purpura (cttp) due to adamts13 deficiency,diseases of the blood and blood-forming organs,17.04.2023,2023,no,na,adzynma-epar-public-assessment-report_en.pdf,EMA
,emea/h/c/000481,aerius,desloratadine,,small molecule,tablet; lyophilisate; syrup,oral,approved,authorised,,2004,no,yes,relief of symptoms associated with seasonal allergic rhinitis,allergic rhinitis; chronic idiopathic urticaria,diseases of the respiratory system; diseases of the skin,,,no,na,aerius-epar-scientific-discussion_en.pdf,EMA
ema/486136/2016,emea/h/c/002752/0000,aerivio spiromax,salmeterol / fluticasone propionate,teva b.v.,small molecule,powder,inhalation,approved,withdrawn,23.06.2016,2016,no,no,asthma and copd in adults aged 18 years and older,regular treatment of severe asthma and symptomatic treatment of copd in adults aged 18 years and older,diseases of the respiratory system,05.06.2015,2015,yes,,aerivio-spiromax-epar-public-assessment-report_en.pdf,EMA
ema/533232/2009,emea/h/c/001038,afinitor,everolimus,novartis europharm ltd.,small molecule,tablet,oral,approved,authorised,29.05.2009,2009,yes,no,"treatment of patients with advanced renal cell carcinoma, whose disease has progressed on or after treatment with vegf-targeted therapy","treatment of patients with advanced renal cell carcinoma, whose disease has progressed on or after treatment with vegf-targeted therapy",neoplasms; diseases of the genitourinary system,01.07.2008,2008,no,na,afinitor-epar-public-assessment-report_en.pdf,EMA
ema/639703/2010,emea/h/c/002094,aflunov,"prepandemic influenza vaccine (h5n1) (surface antigen, inactivated, adjuvanted)",novartis vaccines and diagnostics s.r.l.,vaccine,suspension,intramuscular,approved,authorised,23.09.2010,2010,no,no,active immunisation against h5n1 subtype of influenza a virus.,active immunisation against h5n1 subtype of influenza a virus.,infectious and parasitic diseases,02.12.2009,2009,no,na,aflunov-epar-public-assessment-report_en.pdf,EMA
ema/466863/2024,emea/h/c/006150/0000,afqlir,aflibercept,sandoz gmbh,biologics,solution,intravitreal,approved,authorised,19.09.2024,2024,no,no,neovascular (wet) age-related macular degeneration (amd); visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo); visual impairment due to diabetic macular oedema (dme); visual impairment due to myopic choroidal neovascularisation (myopic cnv),neovascular (wet) age-related macular degeneration (amd); visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo); visual impairment due to diabetic macular oedema (dme); visual impairment due to myopic choroidal neovascularisation (myopic cnv),diseases of the eye and adnexa,23.08.2023,2023,no,na,afqlir-epar-public-assessment-report_en.pdf,EMA
ema/795172/2016,emea/h/c/004075/0000,afstyla,lonoctocog alfa,csl behring gmbh,biologics,lyophilized powder,intravenous,approved,authorised,10.11.2016,2016,no,no,treatment and prophylaxis of bleeding in patients with haemophilia a (congenital factor viii deficiency).,treatment and prophylaxis of bleeding in patients with haemophilia a (congenital factor viii deficiency).,diseases of the blood and blood-forming organs,04.12.2015,2015,no,na,afstyla-epar-public-assessment-report_en.pdf,EMA
ema/chmp/487504/2023,emea/h/c/005679/0000,agamree,vamorolone,santhera pharmaceuticals (deutschland) gmbh,small molecule,suspension,oral,approved,authorised,12.10.2023,2023,yes,no,treatment of duchenne muscular dystrophy (dmd) in patients aged 2 years and older,treatment of duchenne muscular dystrophy (dmd) in patients aged 4 years and older,diseases of the nervous system; diseases of the musculoskeletal system and connective tissue,29.09.2022,2022,no,na,agamree-epar-public-assessment-report_en.pdf,EMA
ema/150697/2024,emea/h/c/006009/0000,agilus,"dantrolene sodium, hemiheptahydrate",norgine b.v.,small molecule,powder,intravenous,approved,authorised,21.03.2024,2024,yes,no,"in combination with adequate support measures, agilus is indicated for the treatment of malignant hyperthermia (including suspected cases) in adults and children of all ages.","in combination with adequate support measures, agilus is indicated for the treatment of malignant hyperthermia in adults and children of all ages.",diseases of the musculoskeletal system and connective tissue,24.06.2022,2022,no,na,agilus-epar-public-assessment-report_en.pdf,EMA
ema/565845/2024,emea/h/c/006607/0000,ahzantive,aflibercept,klinge biopharma gmbh,biologics,solution,intravitreal,approved,authorised,14.11.2024,2024,no,no,neovascular (wet) age-related macular degeneration (amd); visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo); visual impairment due to diabetic macular oedema (dme); visual impairment due to myopic choroidal neovascularisation (myopic cnv),neovascular (wet) age-related macular degeneration (amd); visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo); visual impairment due to diabetic macular oedema (dme); visual impairment due to myopic choroidal neovascularisation (myopic cnv),diseases of the eye and adnexa,25.04.2024,2024,no,na,ahzantive-epar-public-assessment-report_en.pdf,EMA
ema/chmp/413393/2018,emea/h/c/004447/0000,aimovig,erenumab,novartis europharm ltd,biologics,solution,subcutaneous,approved,authorised,31.05.2018,2018,no,no,prophylaxis of migraine in adults who have at least 4 migraine days per month,prophylaxis of migraine in adults who have at least 4 migraine days per month,diseases of the nervous system,23.05.2017,2017,no,na,aimovig-epar-public-assessment-report_en.pdf,EMA
ema/486131/2016,emea/h/c/004267/0000,airexar spiromax,salmeterol / fluticasone propionate,teva b.v.,small molecule,powder,inhalation,approved,withdrawn,23.06.2016,2016,no,no,airexar spiromax is indicated in adults aged 18 years and older for the regular treatment of asthma and symptomatic treatment of copd.,airexar spiromax is indicated for the regular treatment of patients with severe asthma and symptomatic treatment of patients with copd.,diseases of the respiratory system,05.06.2015,2015,yes,,airexar-spiromax-epar-public-assessment-report_en.pdf,EMA
ema/118499/2019,emea/h/c/004833/0000,ajovy,fremanezumab,teva gmbh,biologics,solution,subcutaneous,approved,authorised,31.01.2019,2019,no,no,treatment of episodic and chronic migraine in adults,treatment of episodic and chronic migraine in adults,diseases of the nervous system,12.01.2018,2018,no,na,ajovy-epar-public-assessment-report_en.pdf,EMA
ema/286425/2024,emea/h/c/005858/0000,akantior,polihexanide,sifi spa,small molecule,eye drops,ocular,approved,authorised,30.05.2024,2024,yes,no,treatment of acanthamoeba keratitis in adults and children from 12 years of age,treatment of acanthamoeba keratitis in adults and children from 12 years of age,diseases of the eye and adnexa; infectious and parasitic diseases,02.05.2022,2022,no,na,akantior-epar-public-assessment-report_en.pdf,EMA
ema/126335/2023,emea/h/c/005932/0000,akeega,niraparib / abiraterone acetate,janssen-cilag international n.v.,small molecule,tablet,oral,approved,authorised,23.02.2023,2023,no,no,treatment of adult patients with metastatic castration-resistant prostate cancer (mcrpc) who are positive for homologous recombination repair (hrr) gene alterations,treatment of adult patients with metastatic castration-resistant prostate cancer (mcrpc) and brca1/2 mutations in whom chemotherapy is not clinically indicated,neoplasms; diseases of the genitourinary system,28.04.2022,2022,no,na,akeega-epar-public-assessment-report_en.pdf,EMA
ema/236963/2015,emea/h/c/003728/0000,akynzeo,netupitant / palonosetron,helsinn birex pharmaceuticals ltd.,small molecule,capsule,oral,approved,authorised,26.03.2015,2015,no,no,prevention of acute and delayed nausea and vomiting associated with highly emetogenic cisplatin-based cancer chemotherapy; prevention of acute and delayed nausea and vomiting associated with moderately emetogenic cancer chemotherapy.,prevention of acute and delayed nausea and vomiting associated with highly emetogenic cisplatin-based cancer chemotherapy; prevention of acute and delayed nausea and vomiting associated with moderately emetogenic cancer chemotherapy.,neoplasms,13.12.2013,2013,no,na,akynzeo-epar-public-assessment-report_en.pdf,EMA
ema/chmp/487533/2023,emea/h/c/005901/0000,albrioza,sodium phenylbutyrate / ursodoxicoltaurine,amylyx pharmaceuticals emea b.v.,small molecule,powder,oral,refused,na,12.10.2023,2023,yes,no,for the treatment of amyotrophic lateral sclerosis (als),na,diseases of the nervous system,02.01.2022,2022,no,na,albrioza-epar-refusal-public-assessment-report_en.pdf,EMA
