Administration_route,Application_date,Application_year,Current_status,Dataset,Decision,Decision_date,Decision_year,Disease_class(es),Disease_name(s),Document_name,Drug_class,Drug_name,Indication_approved,Indication_extended,Indication_requested,Indication_requested_extracted,Marketing_authorisation_holder,Marketing_authorisation_holder_extracted,Marketing_authorisation_number,Non_proprietary_name,Nonclinical_abridged,Orphan_drug_status,Pharmaceutical_form,Procedure_number,Referral_body
subcutaneous,04.07.2008,2008,withdrawn,EMA,approved,23.07.2009,2009,diseases of the musculoskeletal system and connective tissue; diseases of the skin; diseases of the nervous system,<cryopyrin-associated periodic syndromes>; <familial cold autoinflammatory syndrome>; <muckle-wells syndrome>,rilonacept-regeneron-epar-public-assessment-report_en.pdf,biologics,arcalyst,"treatment of cryopyrin-associated periodic syndromes (caps) with severe symptoms, including familial cold autoinflammatory syndrome (fcas) and muckle-wells syndrome (mws), in adults and children aged 12 years and older",no,"treatment of cryopyrin-associated periodic syndromes (caps), including familial cold autoinflammatory syndrome (fcas) and muckle-wells syndrome (mws)",<cryopyrin-associated periodic syndromes>; <familial cold autoinflammatory syndrome>; <muckle-wells syndrome>,regeneron uk limited,regeneron,emea/541561/2009,rilonacept,no,yes,powder; solvent,emea/h/c/001047,na
inhalation,19.08.2021,2021,authorised,EMA,approved,11.11.2021,2021,diseases of the respiratory system,<chronic obstructive pulmonary disease>,riltrava-aerosphere-epar-public-assessment-report_en.pdf,peptides and proteins,riltrava aerosphere,maintenance treatment in adult patients with moderate to severe chronic obstructive pulmonary disease (copd),yes,maintenance treatment in adult patients with moderate to severe chronic obstructive pulmonary disease (copd),<chronic obstructive pulmonary disease>,astrazeneca ab,astrazeneca,ema/622167/2021,formoterol/ glycopyrronium bromide / budesonide,yes,no,suspension,emea/h/c/005311/0000,
oral,,1995,authorised,EMA,approved,14.02.1996,1996,diseases of the nervous system,<amyotrophic lateral sclerosis>,rilutek-epar-scientific-discussion_en.pdf,small molecule,rilutek,to extend life or the time to mechanical ventilation for patients with amyotrophic lateral sclerosis (als),no,to extend life or the time to mechanical ventilation for patients with amyotrophic lateral sclerosis (als),<amyotrophic lateral sclerosis>,,not reported,,riluzole,no,,tablet,,na
oral,28.11.2011,2011,authorised,EMA,approved,16.02.2012,2012,diseases of the nervous system,<amyotrophic lateral sclerosis>,riluzole-zentiva-epar-public-assessment-report_en.pdf,small molecule,riluzole zentiva,extend life or the time to mechanical ventilation for patients with amyotrophic lateral sclerosis (als),yes,extend life or the time to mechanical ventilation for patients with amyotrophic lateral sclerosis (als),<amyotrophic lateral sclerosis>,aventis pharma s.a.,aventis,ema/241210/2012,riluzole,yes,no,tablet,emea/h/c/002622,na
intravitreal,07.10.2022,2022,authorised,EMA,approved,09.11.2023,2023,"diseases of the eye and adnexa; endocrine, nutritional, and metabolic diseases",<macular degeneration>; <diabetic macular edema>; <diabetic retinopathy>; <retinal vein occlusion>; <choroidal neovascularization>,rimmyrah-epar-public-assessment-report_en.pdf,biologics,rimmyrah,the treatment of neovascular (wet) age-related macular degeneration (amd); the treatment of visual impairment due to diabetic macular oedema (dme); the treatment of proliferative diabetic retinopathy (pdr); the treatment of visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo); the treatment of visual impairment due to choroidal neovascularisation (cnv),no,the treatment of neovascular (wet) age-related macular degeneration (amd); the treatment of visual impairment due to diabetic macular oedema (dme); the treatment of proliferative diabetic retinopathy (pdr); the treatment of visual impairment due to macular oedema secondary to retinal vein occlusion (branch rvo or central rvo); the treatment of visual impairment due to choroidal neovascularisation (cnv),<macular degeneration>; <diabetic macular edema>; <diabetic retinopathy>; <retinal vein occlusion>; <choroidal neovascularization>,qilu pharma spain s.l.,qilu,ema/chmp/536323/2023,ranibizumab,no,no,solution,emea/h/c/006055/0000,na
oral,18.12.2018,2018,authorised,EMA,approved,17.10.2019,2019,diseases of the musculoskeletal system and connective tissue,<rheumatoid arthritis>,rinvoq-epar-public-assessment-report_en.pdf,small molecule,rinvoq,"treatment of moderate to severe active rheumatoid arthritis in adult patients who have responded inadequately to, or who are intolerant to one or more disease-modifying anti-rheumatic drugs (dmards)",no,"treatment of moderate to severe active rheumatoid arthritis in adult patients who have responded inadequately to, or who are intolerant to one or more disease-modifying anti-rheumatic drugs (dmards)",<rheumatoid arthritis>,abbvie deutschland gmbh & co. kg,abbvie,ema/608624/2019,upadacitinib,no,no,tablet,emea/h/c/004760/0000,na
,05.11.2010,2010,withdrawn,EMA,approved,20.01.2011,2011,diseases of the circulatory system,<hypertension>,riprazo-hct-epar-public-assessment-report_en.pdf,small molecule,riprazo hct,treatment of essential hypertension in adults.,yes,treatment of essential hypertension in adults.,<hypertension>,novartis europharm ltd.,novartis,ema/745107/2011,aliskiren hemifumarate / hydrochlorothiazide,yes,no,,emea/h/c/002420/0000,na
oral,02.10.2009,2009,authorised,EMA,approved,17.12.2009,2009,"endocrine, nutritional, and metabolic diseases",<type 2 diabetes mellitus>,ristaben-epar-public-assessment-report_en.pdf,small molecule,ristaben,"for patients with type 2 diabetes mellitus, ristaben is indicated to improve glycaemic control: as monotherapy, as dual oral therapy in combination with metformin, a sulphonylurea, or a pparγ agonist, as triple oral therapy in combination with a sulphonylurea and metformin, or a pparγ agonist and metformin, and as add-on to insulin (with or without metformin).",yes,"for patients with type 2 diabetes mellitus, ristaben is indicated to improve glycaemic control: as monotherapy, as dual oral therapy in combination with metformin, a sulphonylurea, or a pparγ agonist, as triple oral therapy in combination with a sulphonylurea and metformin, or a pparγ agonist and metformin, and as add-on to insulin (with or without metformin).",<type 2 diabetes mellitus>,merck sharp & dohme ltd.,merck sharp & dohme,ema/55577/2010,sitagliptin,yes,no,tablet,emea/h/c/001234,
subcutaneous,05.09.2014,2014,withdrawn,EMA,approved,26.02.2015,2015,neoplasms,<neutropenia>; <febrile neutropenia>; <malignancy>,ristempa-epar-public-assessment-report_en.pdf,biologics,ristempa,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,yes,reduction in the duration of neutropenia and the incidence of febrile neutropenia in adult patients treated with cytotoxic chemotherapy for malignancy (with the exception of chronic myeloid leukaemia and myelodysplastic syndromes).,<neutropenia>; <febrile neutropenia>; <malignant neoplasms>,amgen europe b.v.,amgen,ema/187414/2015,pegfilgrastim,yes,no,solution,emea/h/c/003910/0000,
oral,02.10.2009,2009,authorised,EMA,approved,17.12.2009,2009,"endocrine, nutritional, and metabolic diseases",<type 2 diabetes mellitus>,ristfor-epar-public-assessment-report_en.pdf,small molecule,ristfor,"for patients with type 2 diabetes mellitus: ristfor is indicated as an adjunct to diet and exercise to improve glycaemic control in patients inadequately controlled on their maximal tolerated dose of metformin alone or those already being treated with the combination of sitagliptin and metformin. ristfor is indicated in combination with a sulphonylurea (i.e., triple combination therapy) as an adjunct to diet and exercise in patients inadequately controlled on their maximal tolerated dose of metformin and a sulphonylurea. ristfor is indicated as triple combination therapy with a ppar γ agonist (i.e., a thiazolidinedione) as an adjunct to diet and exercise in patients inadequately controlled on their maximal tolerated dose of metformin and a ppar γ agonist. ristfor is also indicated as add-on to insulin (i.e., triple combination therapy) as an adjunct to diet and exercise to improve glycaemic control in patients when stable dosage of insulin and metformin alone do not provide adequate glycaemic control.",yes,"for patients with type 2 diabetes mellitus: ristfor is indicated as an adjunct to diet and exercise to improve glycaemic control in patients inadequately controlled on their maximal tolerated dose of metformin alone or those already being treated with the combination of sitagliptin and metformin. ristfor is indicated in combination with a sulphonylurea (i.e., triple combination therapy) as an adjunct to diet and exercise in patients inadequately controlled on their maximal tolerated dose of metformin and a sulphonylurea. ristfor is indicated as triple combination therapy with a ppar γ agonist (i.e., a thiazolidinedione) as an adjunct to diet and exercise in patients inadequately controlled on their maximal tolerated dose of metformin and a ppar γ agonist. ristfor is also indicated as add-on to insulin (i.e., triple combination therapy) as an adjunct to diet and exercise to improve glycaemic control in patients when stable dosage of insulin and metformin alone do not provide adequate glycaemic control.",<type 2 diabetes mellitus>,merck sharp & dohme ltd.,merck sharp & dohme,ema/55492/2010,sitagliptin / metformin hydrochloride,yes,no,tablet,emea/h/c/001235,
intravenous,03.03.2017,2017,withdrawn,EMA,approved,18.05.2017,2017,neoplasms; diseases of the blood and blood-forming organs,<non-hodgkin lymphoma>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>,ritemvia-epar-public-assessment-report_en.pdf,biologics,ritemvia,non-hodgkin’s lymphoma; granulomatosis with polyangiitis and microscopic polyangiitis,yes,non-hodgkin’s lymphoma; granulomatosis with polyangiitis and microscopic polyangiitis,<non-hodgkin lymphoma>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>,celltrion healthcare hungary kft.,celltrion,ema/421799/2017,rituximab,no,no,concentrate,emea/h/c/004725/0000,na
oral,05.12.2016,2016,authorised,EMA,approved,14.09.2017,2017,infectious and parasitic diseases,<hiv infections>,ritonavir-mylan-epar-public-assessment-report_en.pdf,peptides and proteins,ritonavir mylan,ritonavir is indicated in combination with other antiretroviral agents for the treatment of hiv-1 infected patients (adults and children of 2 years of age and older).,no,ritonavir is indicated in combination with other antiretroviral agents for the treatment of hiv-1 infected patients (adults and children of 2 years of age and older).,<hiv infections>,mylan s.a.s.,mylan,ema/chmp/749789/2017,ritonavir,yes,no,tablet,emea/h/c/004549/0000,
intravenous,06.03.2017,2017,withdrawn,EMA,approved,18.05.2017,2017,neoplasms; diseases of the blood and blood-forming organs; diseases of the musculoskeletal system and connective tissue,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",rituzena-epar-public-assessment-report_en.pdf,biologics,tuxella,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; granulomatosis with polyangiitis and microscopic polyangiitis,yes,non-hodgkin’s lymphoma; chronic lymphocytic leukaemia; granulomatosis with polyangiitis and microscopic polyangiitis,"<non-hodgkin lymphoma>; <leukemia, lymphocytic, chronic, b-cell>; <granulomatosis with polyangiitis>; <microscopic polyangiitis>",celltrion healthcare hungary kft.,celltrion,ema/chmp/421811/2017,rituximab,no,no,concentrate,emea/h/c/004724/0000,na
oral,29.07.2019,2019,authorised,EMA,approved,17.09.2020,2020,diseases of the circulatory system,<atherothrombotic events>; <venous thromboembolism>; <stroke>; <systemic embolism>; <deep vein thrombosis>; <pulmonary embolism>,rivaroxaban-accord-epar-public-assessment-report_en.pdf,small molecule,rivaroxaban accord,"prevention of atherothrombotic events, venous thromboembolism, stroke, and systemic embolism; treatment of dvt and pe",no,"prevention of atherothrombotic events, venous thromboembolism, stroke, and systemic embolism; treatment of dvt and pe",<thromboembolism>; <stroke>; <embolism>; <venous thromboembolism>; <deep vein thrombosis>; <pulmonary embolism>,accord healthcare s.l.u.,accord,ema/550657/2020,rivaroxaban,yes,no,tablet,emea/h/c/005279/0000,
oral,11.09.2020,2020,authorised,EMA,approved,16.09.2021,2021,diseases of the circulatory system; neoplasms,<thromboembolism>; <stroke>; <embolism>; <venous thromboembolism>; <deep vein thrombosis>; <pulmonary embolism>,rivaroxaban-mylan-epar-public-assessment-report_en.pdf,small molecule,rivaroxaban mylan,"prevention of atherothrombotic events, venous thromboembolism, stroke, systemic embolism, deep vein thrombosis, pulmonary embolism, and prevention of vte recurrence in adults and children.",no,"prevention of atherothrombotic events, venous thromboembolism, stroke, systemic embolism, deep vein thrombosis, pulmonary embolism, and prevention of vte recurrence in adults and children.",<thromboembolism>; <stroke>; <embolism>; <venous thromboembolism>; <pulmonary embolism>,mylan ireland limited,mylan,ema/560715/2021,rivaroxaban,yes,no,tablet,emea/h/c/005600/0000,na
transdermal,06.09.2013,2013,withdrawn,EMA,approved,23.01.2014,2014,diseases of the nervous system,<alzheimer disease>,rivastigmine-3m-health-care-ltd-epar-public-assessment-report_en.pdf,small molecule,rivastigmine 3m health care ltd,symptomatic treatment of mild to moderately severe alzheimer's dementia,no,symptomatic treatment of mild to moderately severe alzheimer's dementia,<alzheimer disease>,3m health care ltd,3m,ema/111203/2014,rivastigmine,yes,no,patch,emea/h/c/003824,
oral,09.03.2010,2010,authorised,EMA,approved,14.04.2011,2011,diseases of the nervous system,<alzheimer disease>; <parkinson disease>,rivastigmine-actavis-epar-public-assessment-report_en.pdf,small molecule,rivastigmine actavis,symptomatic treatment of mild to moderately severe alzheimer’s dementia. symptomatic treatment of mild to moderately severe dementia in patients with idiopathic parkinson’s disease.,no,symptomatic treatment of mild to moderately severe alzheimer’s dementia. symptomatic treatment of mild to moderately severe dementia in patients with idiopathic parkinson’s disease.,<alzheimer disease>; <parkinson disease>,actavis group ptc ehf,actavis,ema/454217/2011,rivastigmine,yes,no,capsule,emea/h/c/2036,
